episode,reward,topology
691,74.0,sample_topology
692,38.0,sample_topology
693,61.0,sample_topology
694,68.0,sample_topology
695,74.0,sample_topology
696,71.0,sample_topology
697,88.0,sample_topology
698,77.0,sample_topology
699,72.0,sample_topology
700,78.0,sample_topology
701,75.0,sample_topology
702,78.0,sample_topology
703,66.0,sample_topology
704,82.0,sample_topology
705,29.0,sample_topology
706,55.0,sample_topology
707,79.0,sample_topology
708,90.0,sample_topology
709,71.0,sample_topology
710,66.0,sample_topology
711,57.0,sample_topology
712,50.0,sample_topology
713,77.0,sample_topology
714,73.0,sample_topology
715,70.0,sample_topology
716,69.0,sample_topology
717,88.0,sample_topology
718,61.0,sample_topology
719,78.0,sample_topology
720,60.0,sample_topology
721,48.0,sample_topology
722,77.0,sample_topology
723,84.0,sample_topology
724,44.0,sample_topology
725,63.0,sample_topology
726,76.0,sample_topology
727,72.0,sample_topology
728,35.0,sample_topology
729,66.0,sample_topology
730,21.0,sample_topology
731,64.0,sample_topology
732,69.0,sample_topology
733,76.0,sample_topology
734,62.0,sample_topology
735,66.0,sample_topology
736,79.0,sample_topology
737,50.0,sample_topology
738,88.0,sample_topology
739,41.0,sample_topology
740,30.0,sample_topology
741,70.0,sample_topology
742,77.0,sample_topology
743,55.0,sample_topology
744,88.0,sample_topology
745,86.0,sample_topology
746,60.0,sample_topology
747,65.0,sample_topology
748,103.0,sample_topology
749,94.0,sample_topology
750,84.0,sample_topology
751,77.0,sample_topology
752,50.0,sample_topology
753,57.0,sample_topology
754,23.0,sample_topology
755,97.0,sample_topology
756,62.0,sample_topology
757,60.0,sample_topology
758,62.0,sample_topology
759,76.0,sample_topology
760,60.0,sample_topology
761,80.0,sample_topology
762,63.0,sample_topology
763,82.0,sample_topology
764,69.0,sample_topology
765,47.0,sample_topology
766,83.0,sample_topology
767,56.0,sample_topology
768,60.0,sample_topology
769,77.0,sample_topology
770,74.0,sample_topology
771,87.0,sample_topology
772,45.0,sample_topology
773,104.0,sample_topology
774,66.0,sample_topology
775,52.0,sample_topology
776,77.0,sample_topology
777,56.0,sample_topology
778,86.0,sample_topology
779,68.0,sample_topology
780,74.0,sample_topology
781,78.0,sample_topology
782,76.0,sample_topology
783,66.0,sample_topology
784,73.0,sample_topology
785,67.0,sample_topology
786,99.0,sample_topology
787,51.0,sample_topology
788,99.0,sample_topology
789,77.0,sample_topology
790,84.0,sample_topology
791,60.0,sample_topology
792,99.0,sample_topology
793,67.0,sample_topology
794,44.0,sample_topology
795,90.0,sample_topology
796,85.0,sample_topology
797,78.0,sample_topology
798,75.0,sample_topology
799,81.0,sample_topology
800,87.0,sample_topology
801,79.0,sample_topology
802,78.0,sample_topology
803,105.0,sample_topology
804,60.0,sample_topology
805,77.0,sample_topology
806,66.0,sample_topology
807,18.0,sample_topology
808,86.0,sample_topology
809,56.0,sample_topology
810,69.0,sample_topology
811,65.0,sample_topology
812,53.0,sample_topology
813,47.0,sample_topology
814,73.0,sample_topology
815,80.0,sample_topology
816,63.0,sample_topology
817,84.0,sample_topology
818,76.0,sample_topology
819,54.0,sample_topology
820,77.0,sample_topology
821,67.0,sample_topology
822,86.0,sample_topology
823,75.0,sample_topology
824,102.0,sample_topology
825,67.0,sample_topology
826,96.0,sample_topology
827,69.0,sample_topology
828,61.0,sample_topology
829,106.0,sample_topology
830,77.0,sample_topology
831,49.0,sample_topology
832,84.0,sample_topology
833,51.0,sample_topology
834,105.0,sample_topology
835,104.0,sample_topology
836,86.0,sample_topology
837,95.0,sample_topology
838,66.0,sample_topology
839,87.0,sample_topology
840,84.0,sample_topology
841,99.0,sample_topology
842,93.0,sample_topology
843,70.0,sample_topology
844,75.0,sample_topology
845,52.0,sample_topology
846,85.0,sample_topology
847,66.0,sample_topology
848,68.0,sample_topology
849,48.0,sample_topology
850,88.0,sample_topology
851,87.0,sample_topology
852,73.0,sample_topology
853,96.0,sample_topology
854,101.0,sample_topology
855,81.0,sample_topology
856,61.0,sample_topology
857,87.0,sample_topology
858,112.0,sample_topology
859,92.0,sample_topology
860,68.0,sample_topology
861,66.0,sample_topology
862,84.0,sample_topology
863,71.0,sample_topology
864,106.0,sample_topology
865,63.0,sample_topology
866,75.0,sample_topology
867,59.0,sample_topology
868,60.0,sample_topology
869,54.0,sample_topology
870,89.0,sample_topology
871,101.0,sample_topology
872,53.0,sample_topology
873,61.0,sample_topology
874,53.0,sample_topology
875,71.0,sample_topology
876,73.0,sample_topology
877,61.0,sample_topology
878,66.0,sample_topology
879,64.0,sample_topology
880,98.0,sample_topology
881,79.0,sample_topology
882,38.0,sample_topology
883,78.0,sample_topology
884,85.0,sample_topology
885,52.0,sample_topology
886,97.0,sample_topology
887,43.0,sample_topology
888,103.0,sample_topology
889,86.0,sample_topology
890,78.0,sample_topology
891,99.0,sample_topology
892,65.0,sample_topology
893,69.0,sample_topology
894,64.0,sample_topology
895,73.0,sample_topology
896,84.0,sample_topology
897,71.0,sample_topology
898,52.0,sample_topology
899,84.0,sample_topology
900,82.0,sample_topology
901,85.0,sample_topology
902,78.0,sample_topology
903,62.0,sample_topology
904,63.0,sample_topology
905,79.0,sample_topology
906,59.0,sample_topology
907,70.0,sample_topology
908,73.0,sample_topology
909,110.0,sample_topology
910,94.0,sample_topology
911,67.0,sample_topology
912,97.0,sample_topology
913,58.0,sample_topology
914,49.0,sample_topology
915,103.0,sample_topology
916,77.0,sample_topology
917,58.0,sample_topology
918,99.0,sample_topology
919,74.0,sample_topology
920,66.0,sample_topology
921,82.0,sample_topology
922,92.0,sample_topology
923,90.0,sample_topology
924,86.0,sample_topology
925,91.0,sample_topology
926,82.0,sample_topology
927,85.0,sample_topology
928,88.0,sample_topology
929,62.0,sample_topology
930,82.0,sample_topology
931,80.0,sample_topology
932,97.0,sample_topology
933,88.0,sample_topology
934,83.0,sample_topology
935,98.0,sample_topology
936,76.0,sample_topology
937,71.0,sample_topology
938,76.0,sample_topology
939,115.0,sample_topology
940,112.0,sample_topology
941,71.0,sample_topology
942,98.0,sample_topology
943,110.0,sample_topology
944,97.0,sample_topology
945,99.0,sample_topology
946,90.0,sample_topology
947,45.0,sample_topology
948,75.0,sample_topology
949,90.0,sample_topology
950,84.0,sample_topology
951,89.0,sample_topology
952,132.0,sample_topology
953,75.0,sample_topology
954,80.0,sample_topology
955,99.0,sample_topology
956,105.0,sample_topology
957,82.0,sample_topology
958,66.0,sample_topology
959,92.0,sample_topology
960,81.0,sample_topology
961,77.0,sample_topology
962,80.0,sample_topology
963,87.0,sample_topology
964,90.0,sample_topology
965,105.0,sample_topology
966,105.0,sample_topology
967,102.0,sample_topology
968,33.0,sample_topology
969,105.0,sample_topology
970,92.0,sample_topology
971,62.0,sample_topology
972,36.0,sample_topology
973,83.0,sample_topology
974,66.0,sample_topology
975,65.0,sample_topology
976,58.0,sample_topology
977,76.0,sample_topology
978,86.0,sample_topology
979,103.0,sample_topology
980,94.0,sample_topology
981,87.0,sample_topology
982,105.0,sample_topology
983,57.0,sample_topology
984,82.0,sample_topology
985,77.0,sample_topology
986,34.0,sample_topology
987,71.0,sample_topology
988,98.0,sample_topology
989,91.0,sample_topology
990,123.0,sample_topology
991,77.0,sample_topology
992,94.0,sample_topology
993,124.0,sample_topology
994,91.0,sample_topology
995,113.0,sample_topology
996,108.0,sample_topology
997,44.0,sample_topology
998,98.0,sample_topology
999,79.0,sample_topology
1000,64.0,sample_topology
1001,91.0,sample_topology
1002,54.0,sample_topology
1003,92.0,sample_topology
1004,76.0,sample_topology
1005,79.0,sample_topology
1006,76.0,sample_topology
1007,73.0,sample_topology
1008,38.0,sample_topology
1009,78.0,sample_topology
1010,105.0,sample_topology
1011,74.0,sample_topology
1012,88.0,sample_topology
1013,91.0,sample_topology
1014,86.0,sample_topology
1015,72.0,sample_topology
1016,76.0,sample_topology
1017,84.0,sample_topology
1018,60.0,sample_topology
1019,72.0,sample_topology
1020,64.0,sample_topology
1021,65.0,sample_topology
1022,80.0,sample_topology
1023,98.0,sample_topology
1024,106.0,sample_topology
1025,49.0,sample_topology
1026,99.0,sample_topology
1027,127.0,sample_topology
1028,90.0,sample_topology
1029,112.0,sample_topology
1030,102.0,sample_topology
1031,85.0,sample_topology
1032,82.0,sample_topology
1033,131.0,sample_topology
1034,89.0,sample_topology
1035,64.0,sample_topology
1036,56.0,sample_topology
1037,78.0,sample_topology
1038,73.0,sample_topology
1039,57.0,sample_topology
1040,114.0,sample_topology
1041,97.0,sample_topology
1042,119.0,sample_topology
1043,69.0,sample_topology
1044,70.0,sample_topology
1045,115.0,sample_topology
1046,68.0,sample_topology
1047,65.0,sample_topology
1048,86.0,sample_topology
1049,75.0,sample_topology
1050,70.0,sample_topology
1051,74.0,sample_topology
1052,81.0,sample_topology
1053,55.0,sample_topology
1054,76.0,sample_topology
1055,69.0,sample_topology
1056,88.0,sample_topology
1057,72.0,sample_topology
1058,101.0,sample_topology
1059,66.0,sample_topology
1060,91.0,sample_topology
1061,76.0,sample_topology
1062,66.0,sample_topology
1063,66.0,sample_topology
1064,125.0,sample_topology
1065,68.0,sample_topology
1066,52.0,sample_topology
1067,117.0,sample_topology
1068,106.0,sample_topology
1069,75.0,sample_topology
1070,102.0,sample_topology
1071,70.0,sample_topology
1072,76.0,sample_topology
1073,74.0,sample_topology
1074,72.0,sample_topology
1075,105.0,sample_topology
1076,61.0,sample_topology
1077,72.0,sample_topology
1078,69.0,sample_topology
1079,71.0,sample_topology
1080,83.0,sample_topology
1081,106.0,sample_topology
1082,89.0,sample_topology
1083,96.0,sample_topology
1084,86.0,sample_topology
1085,81.0,sample_topology
1086,91.0,sample_topology
1087,63.0,sample_topology
1088,73.0,sample_topology
1089,94.0,sample_topology
1090,111.0,sample_topology
1091,78.0,sample_topology
1092,60.0,sample_topology
1093,97.0,sample_topology
1094,103.0,sample_topology
1095,90.0,sample_topology
1096,102.0,sample_topology
1097,96.0,sample_topology
1098,109.0,sample_topology
1099,87.0,sample_topology
1100,86.0,sample_topology
1101,75.0,sample_topology
1102,100.0,sample_topology
1103,95.0,sample_topology
1104,78.0,sample_topology
1105,127.0,sample_topology
1106,108.0,sample_topology
1107,104.0,sample_topology
1108,86.0,sample_topology
1109,87.0,sample_topology
1110,108.0,sample_topology
1111,54.0,sample_topology
1112,92.0,sample_topology
1113,73.0,sample_topology
1114,69.0,sample_topology
1115,89.0,sample_topology
1116,86.0,sample_topology
1117,86.0,sample_topology
1118,74.0,sample_topology
1119,66.0,sample_topology
1120,93.0,sample_topology
1121,91.0,sample_topology
1122,102.0,sample_topology
1123,116.0,sample_topology
1124,116.0,sample_topology
1125,77.0,sample_topology
1126,107.0,sample_topology
1127,76.0,sample_topology
1128,73.0,sample_topology
1129,86.0,sample_topology
1130,78.0,sample_topology
1131,77.0,sample_topology
1132,84.0,sample_topology
1133,73.0,sample_topology
1134,95.0,sample_topology
1135,98.0,sample_topology
1136,76.0,sample_topology
1137,60.0,sample_topology
1138,90.0,sample_topology
1139,70.0,sample_topology
1140,120.0,sample_topology
1141,86.0,sample_topology
1142,71.0,sample_topology
1143,66.0,sample_topology
1144,59.0,sample_topology
1145,100.0,sample_topology
1146,87.0,sample_topology
1147,61.0,sample_topology
1148,88.0,sample_topology
1149,74.0,sample_topology
1150,73.0,sample_topology
