episode,reward,topology
3286,119.0,topology_4host
3287,155.0,topology_4host
3288,99.0,topology_4host
3289,-75.0,topology_4host
3290,162.0,topology_4host
3291,131.0,topology_4host
3292,153.0,topology_4host
3293,131.0,topology_4host
3294,113.0,topology_4host
3295,147.0,topology_4host
3296,157.0,topology_4host
3297,-114.0,topology_4host
3298,0.0,topology_4host
3299,166.0,topology_4host
3300,144.0,topology_4host
3301,137.0,topology_4host
3302,118.0,topology_4host
3303,177.0,topology_4host
3304,113.0,topology_4host
3305,124.0,topology_4host
3306,35.0,topology_4host
3307,160.0,topology_4host
3308,125.0,topology_4host
3309,53.0,topology_4host
3310,104.0,topology_4host
3311,65.0,topology_4host
3312,176.0,topology_4host
3313,36.0,topology_4host
3314,69.0,topology_4host
3315,26.0,topology_4host
3316,136.0,topology_4host
3317,88.0,topology_4host
3318,88.0,topology_4host
3319,168.0,topology_4host
3320,122.0,topology_4host
3321,105.0,topology_4host
3322,154.0,topology_4host
3323,49.0,topology_4host
3324,164.0,topology_4host
3325,105.0,topology_4host
3326,62.0,topology_4host
3327,115.0,topology_4host
3328,132.0,topology_4host
3329,158.0,topology_4host
3330,124.0,topology_4host
3331,145.0,topology_4host
3332,135.0,topology_4host
3333,41.0,topology_4host
